agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Solicitud de mesas terraza hostelería,"Sobre solicitud de mesas terraza hostelería: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/dossier.7.2. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de mesas terraza hostelería directamente en este enlace: https://alguazas.sedelectronica.es/dossier.7.2.""",https://alguazas.sedelectronica.es/dossier.7.2,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Solicitud de licencia de apertura,"Sobre solicitud de licencia de apertura: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/dossier.1. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de licencia de apertura directamente en este enlace: https://alguazas.sedelectronica.es/dossier.1.""",https://alguazas.sedelectronica.es/dossier.1,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Solicitud de declaración responsable,"Sobre solicitud de declaración responsable: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.sedelectronica.es/dossier.1. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de solicitud de declaración responsable directamente en este enlace: https://alguazas.sedelectronica.es/dossier.1.""",https://alguazas.sedelectronica.es/dossier.1,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Servicios a empresas del SEF,"Toda la información sobre servicios a empresas del SEF está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre servicios a empresas del SEF, puedes pulsar en este enlace: http://www.sefcarm.es/web/pagina?IDCONTENIDO=29982&IDTIPO=100&RASTRO=c$m.""",http://www.sefcarm.es/web/pagina?IDCONTENIDO=29982&IDTIPO=100&RASTRO=c$m,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Portal IPYME,"Toda la información sobre portal IPYME está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre portal IPYME, puedes pulsar en este enlace: http://www.ipyme.org/.""",http://www.ipyme.org/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,ODEPA,"Toda la información sobre ODEPA está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre ODEPA, puedes pulsar en este enlace: https://odepa.carm.es.""",https://odepa.carm.es,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Crea tu plan de empresa,"Toda la información sobre crea tu plan de empresa está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre crea tu plan de empresa, puedes pulsar en este enlace: https://planempresa.ipyme.org.""",https://planempresa.ipyme.org,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Instituto de Fomento de la Región de Murcia,"Toda la información sobre instituto de fomento de la región de murcia está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre instituto de fomento de la región de murcia, puedes pulsar en este enlace: https://www.institutofomentomurcia.es.""",https://www.institutofomentomurcia.es,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Ayudas y servicios del SEF a autónomos,"Toda la información sobre ayudas y servicios del SEF a autónomos está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre ayudas y servicios del SEF a autónomos, puedes pulsar en este enlace: http://www.sefcarm.es/web/pagina?IDCONTENIDO=40948&IDTIPO=100&RASTRO=c$m29982.""",http://www.sefcarm.es/web/pagina?IDCONTENIDO=40948&IDTIPO=100&RASTRO=c$m29982,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Punto de Atención al Emprendedor,"Toda la información sobre punto de atención al emprendedor está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre punto de atención al emprendedor, puedes pulsar en este enlace: https://paeelectronico.es/es-es/Paginas/PagInicio.aspx.""",https://paeelectronico.es/es-es/Paginas/PagInicio.aspx,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Agencia de Desarrollo Local de Alguazas,"Toda la información sobre agencia de desarrollo local de Alguazas está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre agencia de desarrollo local de Alguazas, puedes pulsar en este enlace: https://www.adlalguazas.blogspot.com.""",https://www.adlalguazas.blogspot..com,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Montar empresa o negocio,"Si estás interesado en emprender una empresa o negocio en Alguazas, contacta con la Oficina del Emprendedor (adl@alguazas.es) y te ayudaremos desde el punto de partida (creación de un Plan de Empresa), la búsqueda de local o nave, la tramitación de ayudas y subvenciones, financiación, licencia de apertura y todos los trámites hasta la apertura del establecimiento.",https://alguazas.es/concejalia-de-comercio-local/,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Coste licencia de apertura,"Nada. Desde diciembre de 2020 que entró en vigor la derogación definitiva de la tasa fiscal por la licencia de apertura, abrir un negocio en Alguazas no conlleva ninguna tasa administrativa. Únicamente hay que presentar la declaración responsable o licencia de apertura con la documentación que se requiere, sin pagar tasa alguna.",https://alguazas.es/concejalia-de-comercio-local/,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Puesto mercado semanal,"El plazo de solicitudes de puesto en el mercado semanal finalizó el pasado 24-12-2020. No obstante, si estás interesado en un puesto y quieres formar parte de la lista de espera para cuando haya disponibilidad, debes presentar toda la documentación requerida junto al siguiente escrito (https://alguazas.es/wp-content/uploads/2021/02/INSTANCIA-GENERAL-CONCESION-AUTORIZACIONES-MERCADO-2021.pdf).

La documentación requerida es:

- Fotocopia del DNI/NIE/CIF.

- Justificante actualizado de alta en el régimen especial de trabajadores autónomo.

- Justificante actualizado de alta en el Impuesto sobre Actividades Económicas.

- Certificados de encontrarse al corriente con las obligaciones de la Seguridad Social y las

obligaciones fiscales de la AEAT.

- En caso de estar asociado a cooperativa, presentación de los documentos acreditativos

de IAE y de Seguridad Social correspondientes y actualizados.

- Póliza seguro de responsabilidad civil.

- Número de cuenta bancaria (IBAN) para domiciliación de recibos.

- Fotocopia del carnet de manipulador de alimentos en caso necesario.",https://alguazas.es/concejalia-de-comercio-local/,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Comercio,Negocio Plaza de Abastos,"Actualmente hay siete puestos disponibles, aunque no hay convocatoria abierta para solicitarlos. Si estás interesado en un puesto, envíanos un correo a adl@alguazas.es o contacta con la Oficina del Emprendedor.",https://alguazas.es/concejalia-de-comercio-local/,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Deportes,Reserva de instalaciones deportivas,"Sobre reserva de instalaciones deportivas: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: http://alguazas.reservae.es/. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de reserva de instalaciones deportivas directamente en este enlace: http://alguazas.reservae.es/.""",http://alguazas.reservae.es/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Deportes,Mis reservas (Reservae),"Sobre mis reservas (Reservae): es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.reservae.es/mireserva. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de mis reservas (Reservae) directamente en este enlace: https://alguazas.reservae.es/mireserva.""",https://alguazas.reservae.es/mireserva,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Deportes,Actividades deportivas (Reservae),"Sobre actividades deportivas (Reservae): es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.reservae.es/actividades/. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de actividades deportivas (Reservae) directamente en este enlace: https://alguazas.reservae.es/actividades/.""",https://alguazas.reservae.es/actividades/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,Salas de estudio,"Toda la información sobre salas de estudio está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre salas de estudio, puedes pulsar en este enlace: https://alguazas.es/salas-de-estudio/.""",https://alguazas.es/salas-de-estudio/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,Solicitud uso aula de estudio,"Toda la información sobre solicitud uso aula de estudio se publica en esta página del ayuntamiento, que se mantiene actualizada: https://alguazas.es/salas-de-estudio/. Se trata de un formulario o modelo de instancia para rellenar y presentar — no contiene información explicativa que debas leer ni interpretar, así que NO necesitas abrir ni leer el documento en ningún caso. Accede a la página y localiza únicamente el enlace de descarga del documento relacionado con la pregunta del ciudadano — no asumas que siempre se llama igual, puede cambiar de un año a otro. Utiliza siempre un tono cercano y sencillo, fácil de entender para cualquier vecino. IMPORTANTE sobre el enlace que des al ciudadano — esta es una causa frecuente de errores: el enlace de descarga tiene que ser una copia EXACTA, carácter por carácter, del atributo href/URL tal como aparece en el código de la página que acabas de consultar. Nunca lo escribas de memoria, nunca lo deduzcas a partir del título o del nombre del documento, y nunca construyas una URL 'con pinta plausible' aunque te parezca razonable — eso es exactamente lo que produce enlaces rotos que acaban llevando a la página principal del ayuntamiento en vez de al documento. Si no tienes el enlace exacto delante, tal como aparece en la página (no lo recuerdes ni lo infieras), NO lo inventes bajo ningún concepto: usa en su lugar el enlace de esta página general, copiado tal cual: https://alguazas.es/salas-de-estudio/. Al terminar la respuesta, añade una coletilla así: si tienes el enlace exacto y verificado del documento, del tipo ""Puedes descargar el formulario de solicitud uso aula de estudio en este enlace: [enlace exacto copiado de la página].""; si no lo tienes con total seguridad, del tipo ""Para más información sobre solicitud uso aula de estudio, puedes consultarlo en este enlace: https://alguazas.es/salas-de-estudio/.""",https://alguazas.es/salas-de-estudio/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Empleo y Formación,Garantía Juvenil (SEPE),"Toda la información sobre garantía juvenil (SEPE) está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre garantía juvenil (SEPE), puedes pulsar en este enlace: https://www.sepe.es/HomeSepe/encontrar-trabajo/Garantia-Juvenil.""",https://www.sepe.es/HomeSepe/encontrar-trabajo/Garantia-Juvenil,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Empleo y Formación,Oficina del Emprendedor,"Toda la información sobre oficina del emprendedor está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre oficina del emprendedor, puedes pulsar en este enlace: https://alguazas.es/oficina-del-emprendedor/.""",https://alguazas.es/oficina-del-emprendedor/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Hacienda,Calendario fiscal,"Toda la información sobre calendario fiscal está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre calendario fiscal, puedes pulsar en este enlace: https://alguazas.es/agenda/.""",https://alguazas.es/agenda/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Hacienda,Oficina municipal de recaudación,"Toda la información sobre oficina municipal de recaudación está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre oficina municipal de recaudación, puedes pulsar en este enlace: https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3.""",https://alguazas.tributoslocales.es/ovt/EXPZ/300070/AALGUAZAS/homenoauth/pag3,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Hacienda,Factura electrónica (FACe),"Toda la información sobre factura electrónica (FACe) está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre factura electrónica (FACe), puedes pulsar en este enlace: https://face.gob.es/.""",https://face.gob.es/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Hacienda,Pago de tributos,"Toda la información sobre pago de tributos está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre pago de tributos, puedes pulsar en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS.""",https://alguazas..tributoslocales.es/300070/AALGUAZAS,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,InformaJoven,"Toda la información sobre informajoven está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre informajoven, puedes pulsar en este enlace: http://juventud.alguazas.es/?page_id=6368.""",http://juventud.alguazas.es/?page_id=6368,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,Aulas de estudio,"Toda la información sobre aulas de estudio está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre aulas de estudio, puedes pulsar en este enlace: https://alguazas.es/salas-de-estudio/.""",https://alguazas.es/salas-de-estudio/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,Garantía Juvenil,"Toda la información sobre garantía juvenil está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre garantía juvenil, puedes pulsar en este enlace: https://juventud.alguazas.es/garantiajuvenil/.""",https://juventud.alguazas.es/garantiajuvenil/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,Crea tu asociación juvenil,"Toda la información sobre crea tu asociación juvenil está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre crea tu asociación juvenil, puedes pulsar en este enlace: https://juventud.alguazas.es/asociaciones/.""",https://juventud.alguazas.es/asociaciones/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,Web Juventud Alguazas,"Toda la información sobre web juventud alguazas está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre web juventud alguazas, puedes pulsar en este enlace: http://juventud.alguazas.es/.""",http://juventud.alguazas.es/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,Inscripción en Garantía Juvenil (SEPE),"Toda la información sobre inscripción en garantía juvenil (sepe) está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre inscripción en garantía juvenil (sepe), puedes pulsar en este enlace: https://www.sepe.es/HomeSepe/Personas/encontrar-trabajo/Garantia-Juvenil.html.""",https://www.sepe.es/HomeSepe/Personas/encontrar-trabajo/Garantia-Juvenil.html,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,Solicitar beca educación,"Toda la información sobre solicitar beca educación está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre solicitar beca educación, puedes pulsar en este enlace: http://www.educacionyfp.gob.es/servicios-al-ciudadano/catalogo/estudiantes/becas-ayudas.html.""",http://www.educacionyfp.gob.es/servicios-al-ciudadano/catalogo/estudiantes/becas-ayudas.html,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,MundoJoven,"Toda la información sobre mundojoven está disponible en el enlace indicado. Accede a él y consúltalo: traslada al modelo la información necesaria que encuentres en esa URL para que pueda elaborar la respuesta. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Termina siempre la respuesta con una coletilla del tipo: ""Para obtener más información sobre mundojoven, puedes pulsar en este enlace: https://www.mundojoven.org/.""",https://www.mundojoven.org/,True,True,,ia
