agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode
c1330a20-c057-4764-8121-6268ca02f280,Cultura y Turismo,Vídeo Visita Alguazas,Aquí tienes el vídeo de Visita Alguazas: https://alguazas.es/wp-content/uploads/2025/05/Video-Turisitco-Alguazas-2023-4K-v2.mp4.,https://alguazas.es/wp-content/uploads/2025/05/Video-Turisitco-Alguazas-2023-4K-v2.mp4,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Empleo y Formación,Renovación demanda de desempleo,Puedes renovar la demanda de desempleo directamente en este enlace: https://sefapps.carm.es/sefApps/faces/demanda/renovacion.xhtml.,https://sefapps.carm.es/sefApps/faces/demanda/renovacion.xhtml,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,TRÁMITE · Horario y estado del Ecoparque,"Si el ciudadano pregunta por el horario o el estado del Ecoparque, accede a la página indicada y consulta su contenido para dar la información actualizada: si sigue cerrado por obras, desde cuándo está previsto reabrir (si la página lo indica) y cuál es el punto alternativo para dejar enseres o el teléfono para que se los recojan en casa. No des por hecho que sigue cerrado si la página ya no lo indica así: las obras son temporales, así que confirma siempre el estado actual en la página en vez de responder de memoria. Si la página no aclara el estado con seguridad, dilo explícitamente en vez de inventarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano.",https://alguazas.es/,True,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,Solar con maleza,"Puedes presentar una instancia comunicando la situación de un solar con maleza; el Ayuntamiento abrirá un expediente para instar a su propietario a limpiarlo o, si no lo hace, lo ejecutará el propio consistorio, conforme a la Ordenanza Municipal.",https://alguazas.es/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,Horario cementerio municipal,"El cementerio municipal está abierto los 365 días del año, de 8:00 a 18:00h en horario de invierno y de 8:00 a 20:00h en horario de verano.",https://alguazas.es/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,Aparcar en el propio vado,En Alguazas existe una tasa especial de 56 euros al año para reservar tu propia zona de vado como aparcamiento exclusivo.,https://alguazas.es/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,Quemar rastrojos,"Sí, puedes quemar rastrojos, pero antes debes solicitarlo a la CARM (https://sede.carm.es/web) junto con un informe técnico, con al menos 30 días de antelación a la quema. Una vez obtenida la autorización, debes comunicarlo al Ayuntamiento.",https://alguazas.es/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,TRÁMITE · Descargar APP Ayuntamiento (iOS),Puedes descargar la app del Ayuntamiento de Alguazas para iOS en este enlace: https://apps.apple.com/us/app/ayuntamiento-de-alguazas/id1553814960.,https://apps.apple.com/us/app/ayuntamiento-de-alguazas/id1553814960,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,"Cita previa: pedir cita con técnico municipal, informador juvenil, agente de empleo","Para pedir cita previa con un técnico municipal, el informador juvenil o el agente de empleo, entra aquí y en un momento la tienes reservada: https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.do?opcion=0&entidad=30007&tlf=1",https://sede.alguazas.regiondemurcia.es/3webc/gestionCita.do?opcion=0&entidad=30007&tlf=1,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,"Incidencias urbanas: farola fundida, losa o acera rota, calle sucia, mobiliario urbano","¿Una farola fundida, una losa rota o una calle sucia? Puedes notificarlo online aquí: https://participa.alguazas.es/acceder/ o llamando al teléfono 968 62 00 22 del ayuntamiento en horario de 9:00 a 14:00 horas.",https://participa.alguazas.es/acceder/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,"Directorio telefónico general, todos los teléfonos y departamentos municipales","Tenemos un directorio con los teléfonos de todos los servicios municipales, lo tienes aquí: https://alguazas.es/directorio-de-contactos/. Si me dices qué departamento necesitas, te paso el teléfono directamente.",https://alguazas.es/directorio-de-contactos/,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Seguridad Ciudadana,"CONTACTO · Guardia Civil - teléfono, contacto (emergencias, seguridad, denuncias graves)",¿Necesitas hablar con la Guardia Civil? Llama al 062.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,"CONTACTO · Oficina de Recaudación (impuestos, tributos, tasas, pagos, IBI)",Para contactar con la Oficina de Recaudación puedes llamar al 968 388 264.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Salud Pública,"CONTACTO · Centro de Salud - teléfono, contacto (médico, sanidad, consulta médica, urgencias)",¿Necesitas hablar con el Centro de Salud? Llama al 968 621 212.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Deportes,"CONTACTO · Concejalía de Deportes - teléfono, contacto (deporte, instalaciones deportivas, actividades deportivas)",El teléfono de Concejalía de Deportes es el 609 201 423.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Juventud,"CONTACTO · Servicio de Información Juvenil - teléfono, contacto (juventud, jóvenes, información juvenil, carnet joven)",Para contactar con el Servicio de Información Juvenil puedes llamar al 675 091 487.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Atención ciudadana,"CONTACTO · Juzgado de Paz - teléfono, contacto (justicia, trámites judiciales, registro civil)",¿Necesitas hablar con el Juzgado de Paz? Llama al 968 621 086.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Obras y Servicios,"CONTACTO · Servicio Municipal de Aguas - teléfono, contacto (agua, suministro de agua, averías de agua, facturas de agua)",El teléfono de Servicio Municipal de Aguas es el 968 649 050.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,"CONTACTO · Escuela Infantil Reina Sofía - teléfono, contacto (guardería, escuela infantil, 0-3 años)",Para contactar con la Escuela Infantil Reina Sofía puedes llamar al 654 009 924.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Deportes,"CONTACTO · Pabellón de Deportes - teléfono, contacto (polideportivo cubierto, deporte, instalación deportiva)",¿Necesitas hablar con el Pabellón de Deportes? Llama al 6092021423.,,False,False,,ia
c1330a20-c057-4764-8121-6268ca02f280,Deportes,"CONTACTO · Polideportivo Municipal - teléfono, contacto (instalaciones deportivas, deporte, pistas)",El teléfono de Polideportivo Municipal es el 654 009 925.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Deportes,"CONTACTO · Campo de Fútbol - teléfono, contacto (fútbol, instalación deportiva)",Para contactar con el Campo de Fútbol puedes llamar al 654 009 878.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Servicios Sociales,"CONTACTO · Servicios Sociales - teléfono, contacto (ayudas sociales, trabajador/a social, dependencia, ayuda a domicilio)",El teléfono de Servicios Sociales es el 654 009 885.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,"CONTACTO · Albergue de Protección Animal - teléfono, contacto (perrera, animales abandonados, adopción de animales)",Para contactar con el Albergue de Protección Animal puedes llamar al 661 385 830.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Urbanismo,"CONTACTO · Oficina Técnica - teléfono, contacto (obras, licencias de obra, urbanismo)",¿Necesitas hablar con la Oficina Técnica? Llama al 654 009 895.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Cultura y Turismo,"CONTACTO · Biblioteca Municipal - teléfono, contacto (libros, préstamo, sala de estudio)",El teléfono de Biblioteca Municipal es el 968 622 143.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,"CONTACTO · Concejalía de Educación - teléfono, contacto (colegios, centros educativos, educación)",Para contactar con la Concejalía de Educación puedes llamar al 654 009 903.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,"CONTACTO · CES Vega Media - teléfono, contacto (centro de educación secundaria, instituto)",¿Necesitas hablar con el CES Vega Media? Llama al 968 620 913.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,"CONTACTO · CEIP Monte Anaor - teléfono, contacto (colegio, centro educativo, educación infantil y primaria)",El teléfono de CEIP Monte Anaor es el 968 620 302.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,"CONTACTO · CEIP Nuestra Señora del Carmen - teléfono, contacto (colegio, centro educativo, educación infantil y primaria)",Para contactar con el CEIP Nuestra Señora del Carmen puedes llamar al 968 620 204.,,False,True,,ia
c1330a20-c057-4764-8121-6268ca02f280,Educación,"CONTACTO · IES Villa de Alguazas - teléfono, contacto (instituto, educación secundaria, bachillerato)",¿Necesitas hablar con el IES Villa de Alguazas? Llama al 968 622 305.,,False,True,,ia
