agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Organigrama y funciones,En este enlace tienes toda la información sobre organigrama y funciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTg=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Currículums alcalde y concejales,En este enlace tienes toda la información sobre currículums alcalde y concejales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Agenda institucional,En este enlace tienes toda la información sobre agenda institucional: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Planes y programas de objetivos,En este enlace tienes toda la información sobre planes y programas de objetivos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Funcionamiento órganos de gobierno,En este enlace tienes toda la información sobre funcionamiento órganos de gobierno: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjI=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Altos cargos,En este enlace tienes toda la información sobre altos cargos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjM=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Personal,En este enlace tienes toda la información sobre personal: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjQ=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Consejo municipal participación ciudadana,En este enlace tienes toda la información sobre consejo municipal participación ciudadana: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjU=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjU=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Responsable unidades administrativas,En este enlace tienes toda la información sobre responsable unidades administrativas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjY=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Relación de competencias delegadas por la comunidad autónoma,En este enlace tienes toda la información sobre relación de competencias delegadas por la comunidad autónoma: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjc=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Institucional,Protocolo de gestión sobre el canal del sistema interno de información del Ayuntamiento de Alguazas,En este enlace tienes toda la información sobre protocolo de gestión sobre el canal del sistema interno de información del Ayuntamiento de Alguazas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjg=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Normativa,General (carpeta principal),En este enlace tienes toda la información sobre normativa: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANg==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Normativa,Proyectos en tramitación,En este enlace tienes toda la información sobre proyectos en tramitación: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMjk=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Normativa,Ordenanzas y reglamentos,En este enlace tienes toda la información sobre ordenanzas y reglamentos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Normativa,Otras disposiciones,En este enlace tienes toda la información sobre otras disposiciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Normativa,Leyes transparencia,En este enlace tienes toda la información sobre leyes transparencia: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzI=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Económica,General (carpeta principal),En este enlace tienes toda la información sobre economica: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANw==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Económica,Presupuestos,En este enlace tienes toda la información sobre presupuestos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzM=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Económica,"Indicadores transparencia en ingresos, gastos y deudas","En este enlace tienes toda la información sobre indicadores transparencia en ingresos, gastos y deudas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzQ=/30007",https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzQ=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Económica,Liquidación último ejercicio,En este enlace tienes toda la información sobre liquidación último ejercicio: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzU=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzU=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Económica,Servicios públicos,En este enlace tienes toda la información sobre servicios públicos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzY=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Económica,PERIODO MEDIO DE PAGO A PROVEEDORES,En este enlace tienes toda la información sobre periodo medio de pago a proveedores: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTYyNA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTYyNA==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",General (carpeta principal),"En este enlace tienes toda la información sobre subvenciones, convenios, concursos, certamenes y ayudas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOA==/30007",https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOA==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",Convenios,En este enlace tienes toda la información sobre convenios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzc=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",Subvenciones,En este enlace tienes toda la información sobre subvenciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzg=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",Certámenes,En este enlace tienes toda la información sobre certámenes: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzk=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Patrimonio,General (carpeta principal),En este enlace tienes toda la información sobre patrimonio: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOQ==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOQ==/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Patrimonio,Inventario de bienes y derechos de la entidad,En este enlace tienes toda la información sobre inventario de bienes y derechos de la entidad: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Patrimonio,Vehículos oficiales adscritos a la entidad,En este enlace tienes toda la información sobre vehículos oficiales adscritos a la entidad: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Patrimonio,Concesiones demaniales,En este enlace tienes toda la información sobre concesiones demaniales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDI=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Contratación,General (carpeta principal),En este enlace tienes toda la información sobre contratacion: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Contratación,Actas mesas contratación 2023,En este enlace tienes toda la información sobre actas mesas contratación 2023: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDM=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Contratación,Contratos administrativos,En este enlace tienes toda la información sobre contratos administrativos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDU=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDU=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Contratación,Encomiendas de gestión,En este enlace tienes toda la información sobre encomiendas de gestión: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDc=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDc=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Contratación,Composición mesa contratación,En este enlace tienes toda la información sobre composición mesa contratación: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDg=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Contratación,Estudios de vialidad,En este enlace tienes toda la información sobre estudios de vialidad: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDk=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANDk=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",General (carpeta principal),"En este enlace tienes toda la información sobre urbanismo, obras publicas y medio ambiente: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007",https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Planeamiento urbanístico,En este enlace tienes toda la información sobre planeamiento urbanístico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTA=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Planes y programas medioambientales,En este enlace tienes toda la información sobre planes y programas medioambientales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTE=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Normativa urbanística,En este enlace tienes toda la información sobre normativa urbanística: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTI=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Obras públicas e infraestructuras,En este enlace tienes toda la información sobre obras públicas e infraestructuras: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Indicadores urbanismo,En este enlace tienes toda la información sobre indicadores urbanismo: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTQ=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTQ=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Modelo DR quema de rastrojos,En este enlace tienes toda la información sobre modelo DR quema de rastrojos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTU=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTU=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Ocupación de la vía pública,En este enlace tienes toda la información sobre ocupación de la vía pública: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTY=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTY=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Plaza Tirachinas a Plaza de los Escritores,En este enlace tienes toda la información sobre plaza Tirachinas a Plaza de los Escritores: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTg=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTg=/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,General (carpeta principal),En este enlace tienes toda la información sobre empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTI=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTI=/30007,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROCESO SELECTIVO UNA PLAZA DE AUXILIAR ADMINISTRATIVO - OPOSICIÓN LIBRE (Expdte. 3162-2023),En este enlace tienes toda la información sobre proceso selectivo una plaza de auxiliar administrativo - oposición libre (expdte. 3162-2023): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU4/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTU4/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROCESO SELECTIVO SEIS PLAZAS PEON Y CONSTITUCIÓN DE BOLSA DE TRABAJO (FUNCIONARIOS DE CARRERA),En este enlace tienes toda la información sobre proceso selectivo seis plazas peon y constitución de bolsa de trabajo (funcionarios de carrera): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTAwNg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTAwNg==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROVISIÓN DE UN PUESTO DE AGENTE DEL CUERPO DE POLICÍA LOCAL MEDIANTE COMISIÓN DE SERVICIOS,En este enlace tienes toda la información sobre provisión de un puesto de agente del cuerpo de policía local mediante comisión de servicios: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk4Ng==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTk4Ng==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,PROCESO SELECTIVO PARA PROVEER POR OPOSICIÓN LIBRE UNA PLAZA DE TÉCNICO DE ADMINISTRACIÓN GENERAL,En este enlace tienes toda la información sobre proceso selectivo para proveer por oposición libre una plaza de técnico de administración general: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTkzMw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTkzMw==/30007,False,False,,directo
c1330a20-c057-4764-8121-6268ca02f280,Empleo público,OFERTAS EMPLEO PUBLICO,En este enlace tienes toda la información sobre ofertas empleo publico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTQx/30007,False,True,,directo
